#Time (S)	Lockin (mV)	Temp (V)
118.20	0.052704	1.828117
118.72	0.054459	1.818047
119.24	0.055984	1.811142
119.77	0.056458	1.804504
120.29	0.058685	1.799049
120.81	0.058121	1.793709
121.33	0.060150	1.787453
121.85	0.062622	1.782455
122.37	0.062943	1.776199
122.89	0.062469	1.771202
123.41	0.063843	1.767578
123.93	0.066269	1.762810
124.45	0.067154	1.757126
124.97	0.065979	1.750603
125.49	0.066589	1.745491
126.01	0.068985	1.737251
126.53	0.071091	1.727600
127.05	0.071991	1.717110
127.57	0.072815	1.706657
128.09	0.075760	1.695404
128.62	0.077789	1.684456
129.14	0.079819	1.675415
129.66	0.081543	1.668282
130.18	0.081757	1.660843
130.70	0.083618	1.652603
131.22	0.086426	1.644974
131.75	0.088669	1.635323
132.27	0.082382	1.628532
132.79	0.088821	1.622849
133.31	0.084595	1.615372
133.83	0.090836	1.607018
134.35	0.093079	1.602821
134.87	0.094437	1.594200
135.39	0.094360	1.590157
135.91	0.095825	1.584320
136.43	0.098663	1.579781
136.95	0.100006	1.574707
137.47	0.097946	1.567039
137.99	0.100098	1.563110
138.51	0.101868	1.557808
139.03	0.103317	1.554184
139.55	0.104233	1.549187
140.07	0.103867	1.540833
140.59	0.103760	1.537590
141.11	0.105606	1.531410
141.63	0.106964	1.528740
142.15	0.107254	1.523094
142.67	0.106750	1.518440
143.19	0.106827	1.517029
143.71	0.108353	1.511879
144.23	0.110138	1.509056
144.75	0.109467	1.502457
145.27	0.109070	1.499672
145.79	0.109695	1.494255
146.31	0.111206	1.493301
146.83	0.112274	1.487808
147.35	0.113083	1.478081
147.87	0.113739	1.467781
148.39	0.115616	1.458206
148.92	0.118607	1.446571
149.44	0.121323	1.434364
149.96	0.124435	1.423225
150.48	0.126099	1.416435
151.00	0.126495	1.404724
151.52	0.127792	1.393089
152.04	0.130020	1.382828
152.56	0.126419	1.373405
153.08	0.133972	1.362686
153.60	0.132996	1.351128
154.12	0.135513	1.338844
154.64	0.137253	1.330223
155.16	0.140228	1.324234
155.69	0.139404	1.313477
156.21	0.141235	1.306229
156.73	0.144089	1.298447
157.25	0.145493	1.294708
157.77	0.145920	1.290932
158.29	0.146667	1.283340
158.81	0.147995	1.276817
159.34	0.149887	1.270943
159.86	0.151306	1.268806
160.38	0.153000	1.262245
160.90	0.149872	1.258125
161.42	0.149445	1.256142
161.94	0.150650	1.251488
162.46	0.154785	1.246185
162.98	0.158676	1.240654
163.50	0.157608	1.234474
164.02	0.157196	1.231232
164.54	0.159760	1.221809
165.06	0.163483	1.215210
165.58	0.166092	1.206055
166.10	0.167465	1.201401
166.62	0.169662	1.194916
167.14	0.157349	1.187630
167.66	0.176941	1.181183
168.18	0.179657	1.175079
168.70	0.180969	1.170769
169.22	0.182190	1.165085
169.74	0.184799	1.161156
170.26	0.188339	1.156006
170.78	0.190674	1.152458
171.30	0.192032	1.150513
171.82	0.195648	1.147041
172.34	0.195419	1.142807
172.86	0.197311	1.141014
173.38	0.198746	1.139259
173.90	0.199158	1.136856
174.42	0.201263	1.134148
174.94	0.204697	1.130371
175.46	0.206528	1.129646
175.98	0.206940	1.128654
176.50	0.208359	1.127892
177.02	0.211685	1.125107
177.54	0.214539	1.123734
178.06	0.214691	1.122513
178.58	0.215820	1.122513
179.10	0.188828	1.120872
179.62	0.224136	1.119232
180.14	0.225235	1.118431
180.66	0.221817	1.118546
181.18	0.226624	1.117668
181.70	0.231277	1.115303
182.22	0.234390	1.115532
182.74	0.235947	1.113586
183.26	0.237885	1.113091
183.78	0.241669	1.112137
184.30	0.243011	1.110497
184.82	0.234100	1.110191
185.34	0.243973	1.108360
185.86	0.247833	1.107674
186.38	0.250549	1.107674
186.90	0.238647	1.106377
187.42	0.252228	1.105919
187.94	0.255875	1.104889
188.46	0.256393	1.104546
188.98	0.258026	1.103439
189.50	0.244644	1.102676
190.02	0.261719	1.101837
190.54	0.265411	1.101265
191.06	0.241653	1.101036
191.58	0.267807	1.099892
192.10	0.268707	1.099319
192.62	0.270096	1.098518
193.14	0.197617	1.099281
193.66	0.281738	1.098518
194.18	0.262192	1.097717
194.70	0.277435	1.097145
195.22	0.280533	1.096382
195.74	0.269089	1.096458
196.26	0.284363	1.096268
196.78	0.258377	1.095695
197.30	0.291992	1.095238
197.82	0.276321	1.095009
198.34	0.299530	1.095581
198.86	0.299637	1.094170
199.38	0.300598	1.093712
199.90	0.289688	1.093636
200.42	0.302490	1.093254
200.94	0.304352	1.093330
201.46	0.304047	1.092148
201.98	0.304749	1.092453
202.50	0.307648	1.091347
203.02	0.307678	1.091957
203.54	0.307404	1.092110
204.06	0.308807	1.090813
204.58	0.312775	1.091080
205.10	0.313721	1.090660
205.62	0.313721	1.091080
206.14	0.315903	1.090584
206.66	0.317932	1.090240
207.18	0.322479	1.089668
207.70	0.322968	1.089287
208.22	0.322342	1.088982
208.74	0.325851	1.089249
209.26	0.329193	1.088905
209.78	0.330414	1.088600
210.30	0.326019	1.088295
210.82	0.336075	1.087990
211.34	0.338028	1.087837
211.86	0.340073	1.087074
212.38	0.344070	1.087112
212.90	0.345276	1.086845
213.42	0.346603	1.086731
213.94	0.324097	1.086502
214.46	0.349472	1.085396
214.98	0.336197	1.085930
215.50	0.342300	1.085052
216.02	0.349838	1.085510
216.54	0.358597	1.084557
217.06	0.361771	1.084328
217.58	0.364410	1.084023
218.10	0.365875	1.083527
218.62	0.373886	1.083298
219.14	0.368927	1.083145
219.66	0.373825	1.082611
220.18	0.378006	1.082153
220.70	0.380203	1.081314
221.22	0.381500	1.080933
221.74	0.382401	1.080933
222.26	0.386124	1.080017
222.78	0.387695	1.079559
