#Time (S)	Lockin (mV)	Temp (V)
180.45	15.935669	0.938606
180.97	15.970459	0.935059
181.49	16.042786	0.934181
182.01	16.105042	0.933571
182.53	15.919544	0.936791
183.06	15.987854	0.934906
183.58	16.014862	0.933685
184.10	16.029510	0.936623
184.62	16.075287	0.935402
185.14	16.324975	0.931830
185.66	16.148071	0.932159
186.18	16.208496	0.932579
186.70	16.263428	0.936737
187.22	16.298676	0.930901
187.74	16.360931	0.929146
188.26	16.421814	0.930977
188.78	16.496887	0.933113
189.30	16.538544	0.934830
189.82	16.587524	0.929489
190.34	16.644287	0.930786
190.86	16.663055	0.930138
191.38	16.737213	0.931358
191.90	16.767426	0.932655
192.42	16.787109	0.930405
192.94	16.796722	0.928574
193.46	16.812744	0.929298
193.98	16.827393	0.932236
194.50	16.835632	0.930786
195.02	16.825104	0.928040
195.54	16.841583	0.926933
196.06	16.803131	0.928230
196.58	16.810913	0.931091
197.10	16.824646	0.930557
197.62	16.810913	0.926170
198.14	16.790314	0.927010
198.66	16.821899	0.927467
199.18	16.842041	0.929832
199.70	16.842041	0.927277
200.22	16.882782	0.924301
200.74	16.927185	0.924797
201.26	16.975250	0.928307
201.78	17.017365	0.928764
202.30	17.067261	0.924683
202.82	17.162933	0.923386
203.34	17.186737	0.924721
203.86	17.259064	0.928230
204.38	17.338715	0.930214
204.90	17.388153	0.927200
205.42	17.437592	0.918808
205.95	17.192230	0.923080
206.47	17.233429	0.919418
206.99	17.281952	0.922241
207.51	17.322235	0.924492
208.03	17.401886	0.925217
208.55	17.478333	0.922050
209.07	17.515411	0.921135
209.59	17.590485	0.922470
210.11	17.637634	0.924149
210.63	17.729187	0.923233
211.15	17.750244	0.919838
211.67	17.809296	0.919495
212.19	17.838135	0.921593
212.71	17.856445	0.922661
213.23	17.831268	0.921097
213.75	15.935211	0.919228
214.27	17.914581	0.918312
214.79	17.909088	0.921211
215.31	17.264557	0.922279
215.83	17.894897	0.918694
216.35	17.896729	0.917358
216.87	17.858276	0.917549
217.39	17.893066	0.920029
217.91	17.885284	0.918770
218.43	17.900391	0.916977
218.95	17.939301	0.916176
219.47	17.958527	0.918388
219.99	17.993317	0.920143
220.51	18.028564	0.919495
221.03	18.117828	0.916824
221.55	18.175964	0.917854
222.07	18.218536	0.917587
222.59	18.298187	0.920677
223.11	18.359985	0.916557
223.63	18.408966	0.914078
224.15	18.494110	0.916328
224.67	18.538971	0.916443
225.19	18.582458	0.917397
225.71	18.616333	0.914421
226.23	18.641052	0.910301
226.75	18.651123	0.914497
227.27	18.650665	0.916595
227.79	18.687744	0.915375
228.31	18.648376	0.912704
228.83	18.657990	0.913353
229.35	18.627319	0.913963
229.87	18.637848	0.914764
230.39	18.619080	0.913086
230.91	18.605804	0.913773
231.43	18.623199	0.913315
231.95	18.595734	0.913620
232.47	18.604431	0.914993
232.99	18.646545	0.912209
233.51	18.666229	0.910568
234.03	18.711090	0.910034
234.55	18.729401	0.914383
235.07	18.760071	0.913162
235.59	18.837433	0.907784
236.11	18.886871	0.909576
236.63	18.927155	0.908775
237.15	19.010010	0.911636
237.67	18.846588	0.906487
238.19	18.940887	0.910263
238.71	18.929443	0.912018
239.23	18.955536	0.910416
239.75	18.972473	0.908127
240.27	18.995361	0.906258
240.79	19.038391	0.908661
241.31	19.068604	0.912476
241.83	19.119415	0.913277
242.35	19.152832	0.906639
242.87	19.224701	0.906868
243.39	19.297028	0.909996
243.91	19.343262	0.910187
244.43	19.396820	0.907402
244.95	19.473724	0.905533
